,Pairs,Profit,Profitfee,cumReturn,Drawdown
2023-09-23 08:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-23 09:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-23 10:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-23 11:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-23 12:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-23 13:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-23 14:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-23 15:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-23 16:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-23 17:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-23 18:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-23 19:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-23 20:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-23 21:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-23 22:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-23 23:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-24 00:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-24 01:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-24 02:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-24 03:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-24 04:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-24 05:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-24 06:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-24 07:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-24 08:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-24 09:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-24 10:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-24 11:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-24 12:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-24 13:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-24 14:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-24 15:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-24 16:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-24 17:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-24 18:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-24 19:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-24 20:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-24 21:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-24 22:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-24 23:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-25 00:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-25 01:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-25 02:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-25 03:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-25 04:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-25 05:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-25 06:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-25 07:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-25 08:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-25 09:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-25 10:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-25 11:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-25 12:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-25 13:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-25 14:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-25 15:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-25 16:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-25 17:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-25 18:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-25 19:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-25 20:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-25 21:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-25 22:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-25 23:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-26 00:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-26 01:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-26 02:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-26 03:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-26 04:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-26 05:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-26 06:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-26 07:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-26 08:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-26 09:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-26 10:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-26 11:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-26 12:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-26 13:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-26 14:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-26 15:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-26 16:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-26 17:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-26 18:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-26 19:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-26 20:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-26 21:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-26 22:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-26 23:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-27 00:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-27 01:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-27 02:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-27 03:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-27 04:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-27 05:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-27 06:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-27 07:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-27 08:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-27 09:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-27 10:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-27 11:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-27 12:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-27 13:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-27 14:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-27 15:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-27 16:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-27 17:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-27 18:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-27 19:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-27 20:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-27 21:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-27 22:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-27 23:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-28 00:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-28 01:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-28 02:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-28 03:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-28 04:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-28 05:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-28 06:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-28 07:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-28 08:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-28 09:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-28 10:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-28 11:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-28 12:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-28 13:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-28 14:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-28 15:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-28 16:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-28 17:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-28 18:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-28 19:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-28 20:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-28 21:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-28 22:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-28 23:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-29 00:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-29 01:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-29 02:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-29 03:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-29 04:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-29 05:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-29 06:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-29 07:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-29 08:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-29 09:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-29 10:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-29 11:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-29 12:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-29 13:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-29 14:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-29 15:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-29 16:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-29 17:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-29 18:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-29 19:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-29 20:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-29 21:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-29 22:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-29 23:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-30 00:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-30 01:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-30 02:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-30 03:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-30 04:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-30 05:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-30 06:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-30 07:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-30 08:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-30 09:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-30 10:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-30 11:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-30 12:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-30 13:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-30 14:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-30 15:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-30 16:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-30 17:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-30 18:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-30 19:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-30 20:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-30 21:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-30 22:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-09-30 23:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-01 00:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-01 01:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-01 02:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-01 03:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-01 04:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-01 05:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-01 06:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-01 07:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-01 08:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-01 09:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-01 10:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-01 11:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-01 12:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-01 13:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-01 14:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-01 15:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-01 16:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-01 17:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-01 18:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-01 19:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-01 20:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-01 21:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-01 22:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-01 23:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-02 00:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-02 01:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-02 02:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-02 03:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-02 04:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-02 05:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-02 06:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-02 07:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-02 08:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-02 09:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-02 10:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-02 11:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-02 12:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-02 13:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-02 14:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-02 15:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-02 16:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-02 17:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-02 18:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-02 19:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-02 20:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-02 21:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-02 22:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-02 23:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-03 00:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-03 01:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-03 02:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-03 03:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-03 04:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-03 05:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-03 06:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-03 07:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-03 08:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-03 09:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-03 10:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-03 11:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-03 12:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-03 13:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-03 14:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-03 15:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-03 16:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-03 17:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-03 18:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-03 19:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-03 20:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-03 21:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-03 22:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-03 23:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-04 00:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-04 01:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-04 02:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-04 03:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-04 04:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-04 05:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-04 06:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-04 07:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-04 08:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-04 09:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-04 10:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-04 11:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-04 12:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-04 13:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-04 14:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-04 15:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
2023-10-04 16:00:00+08:00,ETHUSDT - STETHUSDT,0.0,0.0,52134.1703783464,0
